Sample	command
Sgr-AJol_091-Ex17H-lwgs-1-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AJol_091-Ex17H-lwgs-1-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AJol_091-Ex17H-lwgs-1-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AJol_091-Ex17H-lwgs-1-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AJol_091-Ex17H-lwgs-1-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AJol_091-Ex17H-lwgs-1-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AJol_091-Ex17H-lwgs-1-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AJol_091-Ex17H-lwgs-1-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AJol_091-Ex17H-lwgs-1-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AJol_091-Ex17H-lwgs-1-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AJol_092-Ex18H-lwgs-1-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AJol_092-Ex18H-lwgs-1-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AJol_092-Ex18H-lwgs-1-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AJol_092-Ex18H-lwgs-1-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AJol_092-Ex18H-lwgs-1-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AJol_092-Ex18H-lwgs-1-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AJol_092-Ex18H-lwgs-1-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AJol_092-Ex18H-lwgs-1-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AJol_092-Ex18H-lwgs-1-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AJol_092-Ex18H-lwgs-1-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AJol_094-Ex110H-lwgs-1-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AJol_094-Ex110H-lwgs-1-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AJol_094-Ex110H-lwgs-1-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AJol_094-Ex110H-lwgs-1-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AJol_094-Ex110H-lwgs-1-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AJol_094-Ex110H-lwgs-1-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AJol_094-Ex110H-lwgs-1-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AJol_094-Ex110H-lwgs-1-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AJol_094-Ex110H-lwgs-1-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AJol_094-Ex110H-lwgs-1-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AJol_095-Ex111H-lwgs-1-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AJol_095-Ex111H-lwgs-1-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AJol_095-Ex111H-lwgs-1-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AJol_095-Ex111H-lwgs-1-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AJol_095-Ex111H-lwgs-1-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AJol_095-Ex111H-lwgs-1-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AJol_095-Ex111H-lwgs-1-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AJol_095-Ex111H-lwgs-1-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AJol_095-Ex111H-lwgs-1-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AJol_095-Ex111H-lwgs-1-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AJol_096-Ex112H-lwgs-1-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AJol_096-Ex112H-lwgs-1-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AJol_096-Ex112H-lwgs-1-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AJol_096-Ex112H-lwgs-1-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AJol_096-Ex112H-lwgs-1-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AJol_096-Ex112H-lwgs-1-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AJol_096-Ex112H-lwgs-1-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AJol_096-Ex112H-lwgs-1-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AJol_096-Ex112H-lwgs-1-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AJol_096-Ex112H-lwgs-1-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AMvi_001-Ex11A-lwgs-2-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AMvi_001-Ex11A-lwgs-2-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AMvi_001-Ex11A-lwgs-2-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AMvi_001-Ex11A-lwgs-2-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AMvi_001-Ex11A-lwgs-2-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AMvi_001-Ex11A-lwgs-2-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AMvi_001-Ex11A-lwgs-2-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AMvi_001-Ex11A-lwgs-2-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AMvi_001-Ex11A-lwgs-2-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AMvi_001-Ex11A-lwgs-2-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AMvi_002-Ex12A-lwgs-2-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AMvi_002-Ex12A-lwgs-2-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AMvi_002-Ex12A-lwgs-2-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AMvi_002-Ex12A-lwgs-2-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AMvi_002-Ex12A-lwgs-2-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AMvi_002-Ex12A-lwgs-2-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AMvi_002-Ex12A-lwgs-2-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AMvi_002-Ex12A-lwgs-2-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AMvi_002-Ex12A-lwgs-2-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AMvi_002-Ex12A-lwgs-2-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AMvi_003-Ex13A-lwgs-2-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AMvi_003-Ex13A-lwgs-2-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AMvi_003-Ex13A-lwgs-2-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AMvi_003-Ex13A-lwgs-2-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AMvi_003-Ex13A-lwgs-2-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AMvi_003-Ex13A-lwgs-2-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AMvi_003-Ex13A-lwgs-2-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AMvi_003-Ex13A-lwgs-2-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AMvi_003-Ex13A-lwgs-2-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AMvi_003-Ex13A-lwgs-2-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AMvi_004-Ex14A-lwgs-2-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AMvi_004-Ex14A-lwgs-2-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AMvi_004-Ex14A-lwgs-2-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AMvi_004-Ex14A-lwgs-2-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AMvi_004-Ex14A-lwgs-2-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AMvi_004-Ex14A-lwgs-2-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AMvi_004-Ex14A-lwgs-2-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AMvi_004-Ex14A-lwgs-2-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AMvi_004-Ex14A-lwgs-2-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AMvi_004-Ex14A-lwgs-2-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AMvi_005-Ex15A-lwgs-2-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AMvi_005-Ex15A-lwgs-2-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AMvi_005-Ex15A-lwgs-2-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AMvi_005-Ex15A-lwgs-2-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AMvi_005-Ex15A-lwgs-2-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AMvi_005-Ex15A-lwgs-2-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AMvi_005-Ex15A-lwgs-2-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AMvi_005-Ex15A-lwgs-2-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AMvi_005-Ex15A-lwgs-2-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AMvi_005-Ex15A-lwgs-2-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AMvi_006-Ex16A-lwgs-2-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AMvi_006-Ex16A-lwgs-2-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AMvi_006-Ex16A-lwgs-2-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AMvi_006-Ex16A-lwgs-2-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AMvi_006-Ex16A-lwgs-2-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AMvi_006-Ex16A-lwgs-2-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AMvi_006-Ex16A-lwgs-2-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AMvi_006-Ex16A-lwgs-2-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AMvi_006-Ex16A-lwgs-2-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AMvi_006-Ex16A-lwgs-2-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AMvi_007-Ex17A-lwgs-2-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AMvi_007-Ex17A-lwgs-2-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AMvi_007-Ex17A-lwgs-2-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AMvi_007-Ex17A-lwgs-2-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AMvi_007-Ex17A-lwgs-2-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AMvi_007-Ex17A-lwgs-2-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AMvi_007-Ex17A-lwgs-2-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AMvi_007-Ex17A-lwgs-2-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AMvi_007-Ex17A-lwgs-2-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AMvi_007-Ex17A-lwgs-2-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AMvi_009-Ex19A-lwgs-2-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AMvi_009-Ex19A-lwgs-2-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AMvi_009-Ex19A-lwgs-2-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AMvi_009-Ex19A-lwgs-2-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AMvi_009-Ex19A-lwgs-2-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AMvi_009-Ex19A-lwgs-2-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AMvi_009-Ex19A-lwgs-2-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AMvi_009-Ex19A-lwgs-2-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AMvi_009-Ex19A-lwgs-2-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AMvi_009-Ex19A-lwgs-2-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AMvi_011-Ex111A-lwgs-2-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AMvi_011-Ex111A-lwgs-2-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AMvi_011-Ex111A-lwgs-2-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AMvi_011-Ex111A-lwgs-2-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AMvi_011-Ex111A-lwgs-2-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AMvi_011-Ex111A-lwgs-2-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AMvi_011-Ex111A-lwgs-2-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AMvi_011-Ex111A-lwgs-2-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AMvi_011-Ex111A-lwgs-2-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AMvi_011-Ex111A-lwgs-2-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AMvi_012-Ex112A-lwgs-2-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AMvi_012-Ex112A-lwgs-2-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AMvi_012-Ex112A-lwgs-2-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AMvi_012-Ex112A-lwgs-2-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AMvi_012-Ex112A-lwgs-2-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AMvi_012-Ex112A-lwgs-2-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AMvi_012-Ex112A-lwgs-2-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AMvi_012-Ex112A-lwgs-2-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AMvi_012-Ex112A-lwgs-2-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AMvi_012-Ex112A-lwgs-2-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AMvi_013-Ex11B-lwgs-2-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AMvi_013-Ex11B-lwgs-2-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AMvi_013-Ex11B-lwgs-2-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AMvi_013-Ex11B-lwgs-2-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AMvi_013-Ex11B-lwgs-2-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AMvi_013-Ex11B-lwgs-2-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AMvi_013-Ex11B-lwgs-2-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AMvi_013-Ex11B-lwgs-2-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AMvi_013-Ex11B-lwgs-2-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AMvi_013-Ex11B-lwgs-2-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AMvi_014-Ex12B-lwgs-2-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AMvi_014-Ex12B-lwgs-2-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AMvi_014-Ex12B-lwgs-2-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AMvi_014-Ex12B-lwgs-2-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AMvi_014-Ex12B-lwgs-2-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AMvi_014-Ex12B-lwgs-2-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AMvi_014-Ex12B-lwgs-2-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AMvi_014-Ex12B-lwgs-2-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AMvi_014-Ex12B-lwgs-2-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AMvi_014-Ex12B-lwgs-2-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sgr-AMvi_015-Ex13B-lwgs-2-1.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sgr-AMvi_015-Ex13B-lwgs-2-1.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sgr-AMvi_015-Ex13B-lwgs-2-1.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Sgr-AMvi_015-Ex13B-lwgs-2-1.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Sgr-AMvi_015-Ex13B-lwgs-2-1.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Sgr-AMvi_015-Ex13B-lwgs-2-1.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Sgr-AMvi_015-Ex13B-lwgs-2-1.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Sgr-AMvi_015-Ex13B-lwgs-2-1.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Sgr-AMvi_015-Ex13B-lwgs-2-1.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Sgr-AMvi_015-Ex13B-lwgs-2-1.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
