Module	Section	Sample Name	Source
FastQC	all_sections	Sfu-ABai_011-Ex1-1G-lcwgs-1-1.2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_011-Ex1-1G-lcwgs-1-1.2_fastqc.zip
FastQC	all_sections	Sfu-ABai_012-Ex1-1H-lcwgs-1-1.2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_012-Ex1-1H-lcwgs-1-1.2_fastqc.zip
FastQC	all_sections	Sfu-ABai_012-Ex1-1H-lcwgs-1-1.1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_012-Ex1-1H-lcwgs-1-1.1_fastqc.zip
FastQC	all_sections	Sfu-ABai_008-Ex1-1D-lcwgs-1-1.2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_008-Ex1-1D-lcwgs-1-1.2_fastqc.zip
FastQC	all_sections	Sfu-ABai_010-Ex1-1F-lcwgs-1-1.2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_010-Ex1-1F-lcwgs-1-1.2_fastqc.zip
FastQC	all_sections	Sfu-ABai_010-Ex1-1F-lcwgs-1-1.1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_010-Ex1-1F-lcwgs-1-1.1_fastqc.zip
FastQC	all_sections	Sfu-ABai_005-Ex1-1A-lcwgs-1-1.1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_005-Ex1-1A-lcwgs-1-1.1_fastqc.zip
FastQC	all_sections	Sfu-ABai_011-Ex1-1G-lcwgs-1-1.1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_011-Ex1-1G-lcwgs-1-1.1_fastqc.zip
FastQC	all_sections	Sfu-ABai_007-Ex1-1C-lcwgs-1-1.2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_007-Ex1-1C-lcwgs-1-1.2_fastqc.zip
FastQC	all_sections	Sfu-ABai_009-Ex1-1E-lcwgs-1-1.1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_009-Ex1-1E-lcwgs-1-1.1_fastqc.zip
FastQC	all_sections	Sfu-ABai_008-Ex1-1D-lcwgs-1-1.1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_008-Ex1-1D-lcwgs-1-1.1_fastqc.zip
FastQC	all_sections	Sfu-ABai_009-Ex1-1E-lcwgs-1-1.2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_009-Ex1-1E-lcwgs-1-1.2_fastqc.zip
FastQC	all_sections	Sfu-ABai_006-Ex1-1B-lcwgs-1-1.2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_006-Ex1-1B-lcwgs-1-1.2_fastqc.zip
FastQC	all_sections	Sfu-ABai_005-Ex1-1A-lcwgs-1-1.2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_005-Ex1-1A-lcwgs-1-1.2_fastqc.zip
FastQC	all_sections	Sfu-ABai_006-Ex1-1B-lcwgs-1-1.1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_006-Ex1-1B-lcwgs-1-1.1_fastqc.zip
FastQC	all_sections	Sfu-ABai_007-Ex1-1C-lcwgs-1-1.1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/siganus_fuscescens/fq_raw/Sfu-ABai_007-Ex1-1C-lcwgs-1-1.1_fastqc.zip
